Sr. No.,Date,Exhibition Id,Visitor Id,Products,Payment Mode,Amount
2226,22/Dec/2019,KOL12019,KOL1832746,Suits,Cash,2000
2227,22/Dec/2019,KOL12019,KOL1987761,Suits,Cash,1200
2228,22/Dec/2019,KOL12019,KOL1881010,Suits,Cash,1000
2229,22/Dec/2019,KOL12019,KOL1933155,Suits,Cash,2400
2230,22/Dec/2019,KOL12019,KOL1951214,Suits,Cash,2000
2231,22/Dec/2019,KOL12019,KOL1945732,Suits,Cash,1000
2232,22/Dec/2019,KOL12019,KOL1917355,Suits,Cash,4000
2233,21/Dec/2019,KOL12019,KOL1988867,Suits,Cash,6000
2234,21/Dec/2019,KOL12019,KOL1954514,Suits,Cash,13890
2235,21/Dec/2019,KOL12019,KOL1974372,Suits,Cash,3700
2236,21/Dec/2019,KOL12019,KOL1914755,Suits,Cash,5100
2237,21/Dec/2019,KOL12019,KOL1945158,Suits,Cash,1000
2238,21/Dec/2019,KOL12019,KOL1974372,Suits,Cash,3400
2239,21/Dec/2019,KOL12019,KOL1955322,Suits,Credit Card,3000
2240,21/Dec/2019,KOL12019,KOL1982681,Suits,Cash,7700
2241,21/Dec/2019,KOL12019,KOL1984718,Suits,Cash,6500
2242,21/Dec/2019,KOL12019,KOL1933744,Suits,Cash,24500
2243,21/Dec/2019,KOL12019,KOL1918643,Suits,Cash,6426
2244,21/Dec/2019,KOL12019,KOL1924711,Suits,Cash,1200
2245,21/Dec/2019,KOL12019,KOL1933446,Suits,Cash,900
2246,21/Dec/2019,KOL12019,KOL1170727,Suits,Cash,1700
2247,21/Dec/2019,KOL12019,KOL1718276,Suits,Cash,9200
2248,21/Dec/2019,KOL12019,KOL1986543,Suits,Cash,2300
2249,21/Dec/2019,KOL12019,KOL1935577,Suits,Cash,2500
2250,21/Dec/2019,KOL12019,KOL1976363,Suits,Cash,7300
2251,21/Dec/2019,KOL12019,KOL1974467,Suits,Cash,2500
2252,21/Dec/2019,KOL12019,KOL1888420,Suits,Cash,5000
2253,21/Dec/2019,KOL12019,KOL1936272,Suits,Cash,5000
2254,21/Dec/2019,KOL12019,KOL1968454,Suits,Cash,3760
2255,21/Dec/2019,KOL12019,KOL1953261,Suits,Cash,11000
2256,21/Dec/2019,KOL12019,KOL1947176,Suits,Cash,5000
2257,21/Dec/2019,KOL12019,KOL1955322,Suits,Credit Card,3000
2258,21/Dec/2019,KOL12019,KOL1961824,Suits,Cash,2200
2259,21/Dec/2019,KOL12019,KOL1863785,Suits,Cash,4000
2260,21/Dec/2019,KOL12019,KOL1925611,Suits,Cash,2500
2261,20/Dec/2019,KOL12019,KOL1944826,Suits,Cash,7000
2262,20/Dec/2019,KOL12019,KOL1955761,Suits,Cash,750
2263,20/Dec/2019,KOL12019,KOL1913514,Suits,Cash,4800
2264,20/Dec/2019,KOL12019,KOL1956535,Suits,Cash,4500
2265,20/Dec/2019,KOL12019,KOL1968184,Suits,Cash,5600
2266,20/Dec/2019,KOL12019,KOL1968513,Suits,Cash,6000
2267,20/Dec/2019,KOL12019,KOL1911846,Suits,Cash,10600
2268,20/Dec/2019,KOL12019,KOL1934752,Suits,Cash,500
2269,20/Dec/2019,KOL12019,KOL1924848,Suits,Cash,5900
2270,20/Dec/2019,KOL12019,KOL1964112,Suits,Cash,1700
2271,20/Dec/2019,KOL12019,KOL1932621,Suits,Cash,6000
2272,20/Dec/2019,KOL12019,KOL1941264,Suits,Cash,67500
2273,20/Dec/2019,KOL12019,KOL1913657,Suits,Cash,4400
2274,20/Dec/2019,KOL12019,KOL1915262,Suits,Cash,3000
2275,20/Dec/2019,KOL12019,KOL1941264,Suits,Cash,5000
2276,20/Dec/2019,KOL12019,KOL1911733,Suits,Cash,5500
2277,20/Dec/2019,KOL12019,KOL1943755,Suits,Cash,11765
2278,20/Dec/2019,KOL12019,KOL1974224,Suits,Cash,1800
2279,20/Dec/2019,KOL12019,KOL1925718,Suits,Cash,5000
2280,20/Dec/2019,KOL12019,KOL1977164,Suits,Cash,1998
2281,20/Dec/2019,KOL12019,KOL1941452,Suits,Cash,2400
2282,20/Dec/2019,KOL12019,KOL1948717,Suits,Credit Card,4000
2283,20/Dec/2019,KOL12019,KOL1937837,Suits,Cash,3000
2284,20/Dec/2019,KOL12019,KOL1921551,Suits,Cash,1500
2285,20/Dec/2019,KOL12019,KOL1921551,Suits,Cash,500
2286,20/Dec/2019,KOL12019,KOL1964331,Suits,Cash,5000
2287,20/Dec/2019,KOL12019,KOL1911416,Suits,Cash,1200
2288,20/Dec/2019,KOL12019,KOL1958338,Suits,Cash,4700
2289,19/Dec/2019,KOL12019,KOL1957743,Suits,Cash,20500
2290,19/Dec/2019,KOL12019,KOL1981266,Suits,Cash,1800
2291,19/Dec/2019,KOL12019,KOL1965581,Suits,Cash,4000
2292,19/Dec/2019,KOL12019,KOL1982816,Suits,Cash,128
2293,19/Dec/2019,KOL12019,KOL1943662,Suits,Credit Card,4700
2294,19/Dec/2019,KOL12019,KOL1944675,Suits,Credit Card,1120
2295,19/Dec/2019,KOL12019,KOL1874777,Suits,Cash,3000
2296,19/Dec/2019,KOL12019,KOL1935822,Suits,Cash,5000
2297,19/Dec/2019,KOL12019,KOL1943662,Suits,Cash,1200
2298,19/Dec/2019,KOL12019,KOL1968477,Suits,Cash,1700
2299,19/Dec/2019,KOL12019,KOL1943662,Suits,Credit Card,1200
2300,19/Dec/2019,KOL12019,KOL1937584,Suits,Credit Card,1500
2301,19/Dec/2019,KOL12019,KOL1958831,Suits,Cash,5000
2302,18/Dec/2019,KOL12019,KOL1931712,Suits,Cash,3500
2303,18/Dec/2019,KOL12019,KOL1965111,Suits,Cash,5000
2304,18/Dec/2019,KOL12019,KOL1926645,Suits,Cash,5800
2305,18/Dec/2019,KOL12019,KOL1925588,Suits,Cash,9200
2306,18/Dec/2019,KOL12019,KOL1944355,Suits,Cash,5200
2307,18/Dec/2019,KOL12019,KOL1935787,Suits,Cash,1600
2308,18/Dec/2019,KOL12019,KOL1965386,Suits,Cash,1000
2309,18/Dec/2019,KOL12019,KOL1923647,Suits,Cash,3000
2310,18/Dec/2019,KOL12019,KOL1832746,Suits,Cash,3500
2311,18/Dec/2019,KOL12019,KOL1957135,Suits,Cash,5000
2312,18/Dec/2019,KOL12019,KOL1832746,Suits,Cash,2500
2313,18/Dec/2019,KOL12019,KOL1936823,Suits,Cash,11495
2314,18/Dec/2019,KOL12019,KOL1926645,Suits,Cash,8500
2315,18/Dec/2019,KOL12019,KOL1172272,Suits,Cash,1000
2316,18/Dec/2019,KOL12019,KOL1923861,Suits,Cash,3900
2317,18/Dec/2019,KOL12019,KOL1931528,Suits,Cash,1100
2318,18/Dec/2019,KOL12019,KOL1931712,Suits,Cash,7800
2319,18/Dec/2019,KOL12019,KOL1672616,Suits,Cash,6499
2320,18/Dec/2019,KOL12019,KOL1953587,Suits,Cash,2500
2321,18/Dec/2019,KOL12019,KOL1934245,Suits,Cash,3300
2322,18/Dec/2019,KOL12019,KOL1972485,Suits,Cash,15900
2323,18/Dec/2019,KOL12019,KOL1945164,Suits,Cash,900
2324,18/Dec/2019,KOL12019,KOL1946676,Suits,Cash,46800
2325,18/Dec/2019,KOL12019,KOL1832746,Suits,Cash,1500
2326,18/Dec/2019,KOL12019,KOL1923647,Suits,Cash,2000
2327,18/Dec/2019,KOL12019,KOL1965386,Suits,Cash,4100
2328,18/Dec/2019,KOL12019,KOL1832746,Suits,Cash,1200
2329,18/Dec/2019,KOL12019,KOL1977641,Suits,Cash,11000
2330,18/Dec/2019,KOL12019,KOL1812247,Suits,Cash,600
2331,18/Dec/2019,KOL12019,KOL1967414,Suits,Cash,1200
2332,18/Dec/2019,KOL12019,KOL1915218,Suits,Cash,6300
2333,17/Dec/2019,KOL12019,KOL1982318,Suits,Cash,6500
2334,17/Dec/2019,KOL12019,KOL1947415,Suits,Cash,1500
2335,17/Dec/2019,KOL12019,KOL1915157,Suits,Cash,5207
2336,17/Dec/2019,KOL12019,KOL1984432,Suits,Cash,5000
2337,17/Dec/2019,KOL12019,KOL1963526,Suits,Cash,5870
2338,17/Dec/2019,KOL12019,KOL1947415,Suits,Cash,2300
2339,17/Dec/2019,KOL12019,KOL1911327,Suits,Cash,3900
2340,17/Dec/2019,KOL12019,KOL1967732,Suits,Cash,5179
2341,17/Dec/2019,KOL12019,KOL1921388,Suits,Cash,1500
2342,17/Dec/2019,KOL12019,KOL1922581,Suits,Cash,21500
2343,17/Dec/2019,KOL12019,KOL1922841,Suits,Cash,8500
2344,17/Dec/2019,KOL12019,KOL1916115,Suits,Cash,5200
2345,17/Dec/2019,KOL12019,KOL1955322,Suits,Cash,10800
2346,17/Dec/2019,KOL12019,KOL1911773,Suits,Cash,1400
2347,17/Dec/2019,KOL12019,KOL1912378,Suits,Cash,6000
2348,17/Dec/2019,KOL12019,KOL1917277,Suits,Cash,5550
2349,17/Dec/2019,KOL12019,KOL1937267,Suits,Cash,7700
2350,17/Dec/2019,KOL12019,KOL1912568,Suits,Cash,5000
2351,17/Dec/2019,KOL12019,KOL1913643,Suits,Cash,6000
2352,17/Dec/2019,KOL12019,KOL1962215,Suits,Cash,6000
2353,17/Dec/2019,KOL12019,KOL1916757,Suits,Credit Card,3900
2354,17/Dec/2019,KOL12019,KOL1938438,Suits,Cash,14200
2355,17/Dec/2019,KOL12019,KOL1926711,Suits,Cash,8000
2356,17/Dec/2019,KOL12019,KOL1981164,Suits,Cash,10000
2357,17/Dec/2019,KOL12019,KOL1160844,Suits,Cash,5600
2358,17/Dec/2019,KOL12019,KOL1926278,Suits,Cash,9170
2359,17/Dec/2019,KOL12019,KOL1918763,Suits,Cash,1200
2360,17/Dec/2019,KOL12019,KOL1917823,Suits,Cash,5000
2361,17/Dec/2019,KOL12019,KOL1974471,Suits,Cash,6000
2362,16/Dec/2019,KOL12019,KOL1958342,Suits,Cash,9000
2363,16/Dec/2019,KOL12019,KOL1962215,Suits,Cash,1500
2364,16/Dec/2019,KOL12019,KOL1968857,Suits,Cash,4250
2365,16/Dec/2019,KOL12019,KOL1918371,Suits,Cash,5000
2366,16/Dec/2019,KOL12019,KOL1953283,Suits,Cash,8900
2367,16/Dec/2019,KOL12019,KOL1947528,Suits,Cash,6500
2368,16/Dec/2019,KOL12019,KOL1972314,Suits,Cash,1600
2369,16/Dec/2019,KOL12019,KOL1973475,Suits,Cash,4000
2370,16/Dec/2019,KOL12019,KOL1912167,Suits,Cash,3000
2371,16/Dec/2019,KOL12019,KOL1978113,Suits,Cash,900
2372,16/Dec/2019,KOL12019,KOL1967165,Suits,Cash,500
2373,16/Dec/2019,KOL12019,KOL1912167,Suits,Cash,2000
2374,16/Dec/2019,KOL12019,KOL1911312,Suits,Cash,5000
2375,16/Dec/2019,KOL12019,KOL1957886,Suits,Cash,2700
2376,16/Dec/2019,KOL12019,KOL1967165,Suits,Cash,8500
2377,16/Dec/2019,KOL12019,KOL1857536,Suits,Cash,5000
2378,16/Dec/2019,KOL12019,KOL1962215,Suits,Cash,1500
2379,16/Dec/2019,KOL12019,KOL1956785,Suits,Cash,5500
2380,16/Dec/2019,KOL12019,KOL1914324,Suits,Cash,2500
2381,16/Dec/2019,KOL12019,KOL1972314,Suits,Cash,500
2382,16/Dec/2019,KOL12019,KOL1954662,Suits,Cash,9400
2383,15/Dec/2019,KOL12019,KOL1964268,Suits,Cash,10400
2384,15/Dec/2019,KOL12019,KOL1911561,Suits,Cash,5700
2385,15/Dec/2019,KOL12019,KOL1922186,Suits,Cash,5400
2386,15/Dec/2019,KOL12019,KOL1964347,Suits,Credit Card,4000
2387,15/Dec/2019,KOL12019,KOL1951143,Suits,Cash,6000
2388,15/Dec/2019,KOL12019,KOL1958641,Suits,Cash,2900
2389,15/Dec/2019,KOL12019,KOL1965165,Suits,Cash,15000
2390,15/Dec/2019,KOL12019,KOL1987332,Suits,Cash,6500
2391,15/Dec/2019,KOL12019,KOL1927232,Suits,Credit Card,3000
2392,15/Dec/2019,KOL12019,KOL1953743,Suits,Cash,1100
2393,15/Dec/2019,KOL12019,KOL1914168,Suits,Cash,1518
2394,15/Dec/2019,KOL12019,KOL1948858,Suits,Cash,2700
2395,15/Dec/2019,KOL12019,KOL1951143,Suits,Cash,3500
2396,15/Dec/2019,KOL12019,KOL1982472,Suits,Cash,1000
2397,15/Dec/2019,KOL12019,KOL1914476,Suits,Credit Card,1950
2398,15/Dec/2019,KOL12019,KOL1938567,Suits,Cash,800
2399,15/Dec/2019,KOL12019,KOL1921563,Suits,Cash,2500
2400,15/Dec/2019,KOL12019,KOL1801847,Suits,Cash,5700
2401,15/Dec/2019,KOL12019,KOL1935328,Suits,Cash,3600
2402,15/Dec/2019,KOL12019,KOL1982472,Suits,Cash,2000
2403,15/Dec/2019,KOL12019,KOL1983676,Suits,Cash,5000
2404,15/Dec/2019,KOL12019,KOL1941887,Suits,Cash,500
2405,15/Dec/2019,KOL12019,KOL1958641,Suits,Cash,1250
2406,15/Dec/2019,KOL12019,KOL1987468,Suits,Cash,2500
2407,15/Dec/2019,KOL12019,KOL1962275,Suits,Cash,2200
2408,15/Dec/2019,KOL12019,KOL1946421,Suits,Cash,4150
2409,15/Dec/2019,KOL12019,KOL1955258,Suits,Cash,5000
2410,15/Dec/2019,KOL12019,KOL1976071,Suits,Cash,600
2411,15/Dec/2019,KOL12019,KOL1942734,Suits,Cash,1700
2412,15/Dec/2019,KOL12019,KOL1942712,Suits,Credit Card,5000
2413,15/Dec/2019,KOL12019,KOL1957616,Suits,Cash,15500
2414,15/Dec/2019,KOL12019,KOL1964268,Suits,Cash,600
2415,15/Dec/2019,KOL12019,KOL1982472,Suits,Cash,1400
2416,15/Dec/2019,KOL12019,KOL1982472,Suits,Cash,5000
2417,15/Dec/2019,KOL12019,KOL1938438,Suits,Cash,5100
2418,15/Dec/2019,KOL12019,KOL1951715,Suits,Cash,5000
2419,15/Dec/2019,KOL12019,KOL1973451,Suits,Cash,6400
2420,15/Dec/2019,KOL12019,KOL1978814,Suits,Cash,2200
2421,15/Dec/2019,KOL12019,KOL1957616,Suits,Cash,12900
2422,15/Dec/2019,KOL12019,KOL1957524,Suits,Credit Card,2300
2423,15/Dec/2019,KOL12019,KOL1947133,Suits,Cash,5000
2424,15/Dec/2019,KOL12019,KOL1983771,Suits,Cash,2500
2425,15/Dec/2019,KOL12019,KOL1977824,Suits,Cash,5000
2426,15/Dec/2019,KOL12019,KOL1913673,Suits,Cash,5000
2427,15/Dec/2019,KOL12019,KOL1868836,Suits,Cash,3250
2428,15/Dec/2019,KOL12019,KOL1825512,Suits,Cash,10700
2429,15/Dec/2019,KOL12019,KOL1944213,Suits,Cash,5000
2430,15/Dec/2019,KOL12019,KOL1961478,Suits,Cash,4100
2431,15/Dec/2019,KOL12019,KOL1953783,Suits,Cash,4800
2432,15/Dec/2019,KOL12019,KOL1913673,Suits,Cash,5000
2433,14/Dec/2019,KOL12019,KOL1927758,Suits,Cash,5000
2434,14/Dec/2019,KOL12019,KOL1972857,Suits,Cash,650
2435,14/Dec/2019,KOL12019,KOL1931137,Suits,Cash,1200
2436,14/Dec/2019,KOL12019,KOL1931181,Suits,Cash,8105
2437,14/Dec/2019,KOL12019,KOL1837640,Suits,Cash,2800
2438,14/Dec/2019,KOL12019,KOL1982223,Suits,Cash,1700
2439,14/Dec/2019,KOL12019,KOL1925367,Suits,Cash,3000
2440,14/Dec/2019,KOL12019,KOL1953175,Suits,Credit Card,4200
2441,14/Dec/2019,KOL12019,KOL1973767,Suits,Cash,6600
2442,14/Dec/2019,KOL12019,KOL1121660,Suits,Cash,5400
2443,14/Dec/2019,KOL12019,KOL1972148,Suits,Cash,1500
2444,14/Dec/2019,KOL12019,KOL1966681,Suits,Cash,4000
2445,14/Dec/2019,KOL12019,KOL1964274,Suits,Cash,1800
2446,14/Dec/2019,KOL12019,KOL1941521,Suits,Cash,5500
2447,14/Dec/2019,KOL12019,KOL1972223,Suits,Cash,2000
2448,14/Dec/2019,KOL12019,KOL1916762,Suits,Cash,3000
2449,14/Dec/2019,KOL12019,KOL1913178,Suits,Cash,1500
2450,14/Dec/2019,KOL12019,KOL1928164,Suits,Cash,6980
2451,14/Dec/2019,KOL12019,KOL1972148,Suits,Cash,1500
2452,14/Dec/2019,KOL12019,KOL1973848,Suits,Cash,5000
2453,14/Dec/2019,KOL12019,KOL1935651,Suits,Cash,5100
2454,14/Dec/2019,KOL12019,KOL1967886,Suits,Cash,1200
2455,14/Dec/2019,KOL12019,KOL1916336,Suits,Cash,1000
2456,14/Dec/2019,KOL12019,KOL1957616,Suits,Cash,7700
2457,14/Dec/2019,KOL12019,KOL1972857,Suits,Cash,2600
2458,14/Dec/2019,KOL12019,KOL1916185,Suits,Cash,1000
2459,14/Dec/2019,KOL12019,KOL1973441,Suits,Cash,900
2460,13/Dec/2019,KOL12019,KOL1912828,Suits,Credit Card,4900
2461,13/Dec/2019,KOL12019,KOL1964622,Suits,Cash,3900
2462,13/Dec/2019,KOL12019,KOL1914862,Suits,Cash,6200
2463,13/Dec/2019,KOL12019,KOL1915718,Suits,Cash,2500
2464,13/Dec/2019,KOL12019,KOL1983658,Suits,Cash,6000
2465,13/Dec/2019,KOL12019,KOL1912828,Suits,Cash,1800
2466,13/Dec/2019,KOL12019,KOL1650283,Suits,Cash,6000
2467,13/Dec/2019,KOL12019,KOL1962367,Suits,Cash,14500
2468,13/Dec/2019,KOL12019,KOL1943734,Suits,Cash,7000
2469,13/Dec/2019,KOL12019,KOL1918511,Suits,Cash,7000
2470,13/Dec/2019,KOL12019,KOL1986514,Suits,Cash,3500
2471,13/Dec/2019,KOL12019,KOL1917852,Suits,Cash,3600
2472,13/Dec/2019,KOL12019,KOL1937558,Suits,Credit Card,13000
2473,13/Dec/2019,KOL12019,KOL1974283,Suits,Cash,2200
2474,13/Dec/2019,KOL12019,KOL1934711,Suits,Cash,6000
2475,13/Dec/2019,KOL12019,KOL1975263,Suits,Cash,4200
2476,13/Dec/2019,KOL12019,KOL1946421,Suits,Cash,4150
2477,13/Dec/2019,KOL12019,KOL1931658,Suits,Credit Card,11800
2478,25/Dec/2019,KOL12019,KOL1948231,Table Covers,Cash,5400
2479,23/Dec/2019,KOL12019,KOL1948384,Table Covers,Cash,2650
2480,23/Dec/2019,KOL12019,KOL1973758,Table Covers,Cash,8150
2481,23/Dec/2019,KOL12019,KOL1914265,Table Covers,Cash,4000
2482,21/Dec/2019,KOL12019,KOL1923654,Table Covers,Cash,3700
2483,19/Dec/2019,KOL12019,KOL1981118,Table Covers,Cash,800
2484,15/Dec/2019,KOL12019,KOL1983246,Table Covers,Cash,3500
2485,15/Dec/2019,KOL12019,KOL1983771,Table Covers,Cash,1900
2486,25/Dec/2019,KOL12019,KOL1966525,Tableware,Cash,4200
2487,25/Dec/2019,KOL12019,KOL1917465,Tableware,Cash,5500
2488,24/Dec/2019,KOL12019,KOL1943482,Tableware,Cash,5000
2489,23/Dec/2019,KOL12019,KOL1951323,Tableware,Cash,110
2490,23/Dec/2019,KOL12019,KOL1938622,Tableware,Credit Card,3870
2491,23/Dec/2019,KOL12019,KOL1914735,Tableware,Credit Card,7900
2492,22/Dec/2019,KOL12019,KOL1974623,Tableware,Cash,8600
2493,22/Dec/2019,KOL12019,KOL1927142,Tableware,Cash,15220
2494,22/Dec/2019,KOL12019,KOL1964764,Tableware,Cash,100
2495,20/Dec/2019,KOL12019,KOL1913657,Tableware,Cash,600
2496,18/Dec/2019,KOL12019,KOL1938387,Tableware,Cash,5000
2497,16/Dec/2019,KOL12019,KOL1152527,Tableware,Cash,200
2498,13/Dec/2019,KOL12019,KOL1956462,Tableware,Cash,12500
2499,13/Dec/2019,KOL12019,KOL1987472,Tableware,Cash,5500
2500,25/Dec/2019,KOL12019,KOL1853051,Tea,Cash,3500
2501,25/Dec/2019,KOL12019,KOL1888420,Tea,Cash,100
2502,24/Dec/2019,KOL12019,KOL1947134,Tea,Cash,8000
2503,24/Dec/2019,KOL12019,KOL1916721,Tea,Cash,2400
2504,24/Dec/2019,KOL12019,KOL1614780,Tea,Cash,8090
2505,23/Dec/2019,KOL12019,KOL1966765,Tea,Cash,1280
2506,23/Dec/2019,KOL12019,KOL1947282,Tea,Cash,3000
2507,23/Dec/2019,KOL12019,KOL1988458,Tea,Cash,12000
2508,23/Dec/2019,KOL12019,KOL1941782,Tea,Cash,12000
2509,23/Dec/2019,KOL12019,KOL1933236,Tea,Cash,6090
2510,23/Dec/2019,KOL12019,KOL1927611,Tea,Cash,3200
2511,23/Dec/2019,KOL12019,KOL1948477,Tea,Cash,6000
2512,22/Dec/2019,KOL12019,KOL1913704,Tea,Cash,2000
2513,22/Dec/2019,KOL12019,KOL1953473,Tea,Cash,2000
2514,22/Dec/2019,KOL12019,KOL1942741,Tea,Cash,5000
2515,21/Dec/2019,KOL12019,KOL1984423,Tea,Cash,1200
2516,20/Dec/2019,KOL12019,KOL1933274,Tea,Cash,1100
2517,19/Dec/2019,KOL12019,KOL1981266,Tea,Cash,1700
2518,19/Dec/2019,KOL12019,KOL1974834,Tea,Cash,2800
2519,18/Dec/2019,KOL12019,KOL1825007,Tea,Cash,2800
2520,18/Dec/2019,KOL12019,KOL1968248,Tea,Cash,5000
2521,17/Dec/2019,KOL12019,KOL1965384,Tea,Cash,7000
2522,15/Dec/2019,KOL12019,KOL1963211,Tea,Cash,2500
2523,25/Dec/2019,KOL12019,KOL1936376,Television,Cash,52000
2524,25/Dec/2019,KOL12019,KOL1961376,Television,Credit Card,45000
2525,24/Dec/2019,KOL12019,KOL1951384,Television,Cash,53000
2526,24/Dec/2019,KOL12019,KOL1984527,Television,Cash,40000
2527,24/Dec/2019,KOL12019,KOL1988715,Television,Cash,40000
2528,24/Dec/2019,KOL12019,KOL1978828,Television,Cash,100000
2529,22/Dec/2019,KOL12019,KOL1933836,Television,Cash,57000
2530,21/Dec/2019,KOL12019,KOL1935782,Television,Cash,101481
2531,20/Dec/2019,KOL12019,KOL1935463,Television,Cash,115000
2532,20/Dec/2019,KOL12019,KOL1976827,Television,Cash,40000
2533,20/Dec/2019,KOL12019,KOL1964177,Television,Cash,40000
2534,17/Dec/2019,KOL12019,KOL1953576,Television,Credit Card,40000
2535,17/Dec/2019,KOL12019,KOL1982686,Television,Credit Card,50000
2536,17/Dec/2019,KOL12019,KOL1934823,Television,Cash,40000
2537,15/Dec/2019,KOL12019,KOL1951724,Television,Cash,55000
2538,14/Dec/2019,KOL12019,KOL1988358,Television,Cash,57000
2539,14/Dec/2019,KOL12019,KOL1951724,Television,Cash,55000
2540,25/Dec/2019,KOL12019,KOL1951312,textile product,Cash,5000
2541,25/Dec/2019,KOL12019,KOL1965222,textile product,Cash,3500
2542,25/Dec/2019,KOL12019,KOL1918353,textile product,Cash,31750
2543,24/Dec/2019,KOL12019,KOL1923325,textile product,Cash,5368
2544,23/Dec/2019,KOL12019,KOL1935372,textile product,Cash,4000
2545,23/Dec/2019,KOL12019,KOL1935372,textile product,Cash,10000
2546,22/Dec/2019,KOL12019,KOL1954115,textile product,Cash,11476
2547,14/Dec/2019,KOL12019,KOL1964274,textile product,Cash,8000
2548,25/Dec/2019,KOL12019,KOL1911772,Toy,Credit Card,1500
2549,23/Dec/2019,KOL12019,KOL1945376,Toy,Credit Card,1700
2550,23/Dec/2019,KOL12019,KOL1863718,Toy,Cash,2500
2551,23/Dec/2019,KOL12019,KOL1923434,Toy,Cash,4700
2552,23/Dec/2019,KOL12019,KOL1973412,Toy,Cash,5099
2553,21/Dec/2019,KOL12019,KOL1925251,Toy,Cash,5000
2554,19/Dec/2019,KOL12019,KOL1962254,Toy,Cash,5000
2555,15/Dec/2019,KOL12019,KOL1832746,Toy,Cash,9300
2556,14/Dec/2019,KOL12019,KOL1976668,Toy,Credit Card,11400
2557,25/Dec/2019,KOL12019,KOL1957777,Vegetables,Cash,5700
2558,22/Dec/2019,KOL12019,KOL1942741,Vegetables,Cash,90
2559,19/Dec/2019,KOL12019,KOL1968021,wall hanging,Cash,300
2560,17/Dec/2019,KOL12019,KOL1912564,wall hanging,Cash,5000
2561,17/Dec/2019,KOL12019,KOL1921388,wall hanging,Cash,3800
2562,14/Dec/2019,KOL12019,KOL1964238,wall hanging,Cash,1
2563,25/Dec/2019,KOL12019,KOL1967535,Wallet,Cash,5200
2564,23/Dec/2019,KOL12019,KOL1926522,Wallet,Credit Card,4060
2565,22/Dec/2019,KOL12019,KOL1954648,Wallet,Cash,1000
2566,22/Dec/2019,KOL12019,KOL1937425,Wallet,Cash,4200
2567,21/Dec/2019,KOL12019,KOL1933446,Wallet,Cash,400
2568,20/Dec/2019,KOL12019,KOL1973861,Wallet,Cash,750
2569,18/Dec/2019,KOL12019,KOL1923861,Wallet,Cash,5500
2570,17/Dec/2019,KOL12019,KOL1978587,Wallet,Cash,60
2571,16/Dec/2019,KOL12019,KOL1927818,Wallet,Cash,5800
2572,15/Dec/2019,KOL12019,KOL1978647,Wallet,Cash,4000
2573,15/Dec/2019,KOL12019,KOL1931683,"Wallet,Bag",Cash,6000
2574,23/Dec/2019,KOL12019,KOL1973758,Wallpaper,Cash,5000
2575,22/Dec/2019,KOL12019,KOL1967343,Wallpaper,Cash,10000
2576,21/Dec/2019,KOL12019,KOL1968454,Wallpaper,Cash,2200
2577,25/Dec/2019,KOL12019,KOL1942537,"Wallpaper,Blinds",Cash,5100
2578,19/Dec/2019,KOL12019,KOL1832746,"Wallpaper,Blinds",Cash,4500
2579,25/Dec/2019,KOL12019,KOL1965222,Washing Machine,Cash,45000
2580,25/Dec/2019,KOL12019,KOL1954363,Washing Machine,Cash,42000
2581,25/Dec/2019,KOL12019,KOL1977114,Washing Machine,Cash,36000
2582,24/Dec/2019,KOL12019,KOL1922837,Washing Machine,Credit Card,34390
2583,24/Dec/2019,KOL12019,KOL1932446,Washing Machine,Cash,45000
2584,24/Dec/2019,KOL12019,KOL1938167,Washing Machine,Cash,34280
2585,23/Dec/2019,KOL12019,KOL1953135,Washing Machine,Cash,45000
2586,22/Dec/2019,KOL12019,KOL1965123,Washing Machine,Cash,48500
2587,22/Dec/2019,KOL12019,KOL1838636,Washing Machine,Cash,45000
2588,22/Dec/2019,KOL12019,KOL1921277,Washing Machine,Cash,48400
2589,18/Dec/2019,KOL12019,KOL1977476,Washing Machine,Cash,45000
2590,23/Dec/2019,KOL12019,KOL1985527,Water purifier,Cash,15290
2591,23/Dec/2019,KOL12019,KOL1961136,Water purifier,Cash,18000
2592,19/Dec/2019,KOL12019,KOL1971183,Water purifier,Credit Card,8200
2593,16/Dec/2019,KOL12019,KOL1985356,Water purifier,Cash,25690
2594,15/Dec/2019,KOL12019,KOL1651312,Water purifier,Cash,10990
2595,15/Dec/2019,KOL12019,KOL1651312,Water purifier,Cash,10990
2596,25/Dec/2019,KOL12019,KOL1945134,Wood  furniture,Cash,19500
2597,25/Dec/2019,KOL12019,KOL1931444,Wood  furniture,Cash,15000
2598,25/Dec/2019,KOL12019,KOL1967888,Wood  furniture,Cash,5500
2599,25/Dec/2019,KOL12019,KOL1915322,Wood  furniture,Cash,14000
2600,25/Dec/2019,KOL12019,KOL1957745,Wood  furniture,Cash,14400
2601,25/Dec/2019,KOL12019,KOL1914482,Wood  furniture,Cash,7500
2602,25/Dec/2019,KOL12019,KOL1958231,Wood  furniture,Cash,10000
2603,25/Dec/2019,KOL12019,KOL1924451,Wood  furniture,Cash,22000
2604,24/Dec/2019,KOL12019,KOL1978726,Wood  furniture,Cash,29900
2605,23/Dec/2019,KOL12019,KOL1915657,Wood  furniture,Cash,5500
2606,23/Dec/2019,KOL12019,KOL1944678,Wood  furniture,Cash,6200
2607,23/Dec/2019,KOL12019,KOL1968648,Wood  furniture,Cash,10029
