Sr. No.,Date,ExhibitionId,Products,Mega Consumer Card No.,Payment Mode,Amount
2258,23-Dec-18,KOL12018,Modular Kitchen,KOL1931001,Cash,38500
2259,25-Dec-18,KOL12018,Mouth Freshner,KOL1968415,Cash,800
2260,25-Dec-18,KOL12018,"Mouth Freshner,Digestive Items",KOL1926427,Cash,680
2261,23-Dec-18,KOL12018,Necklace,KOL1966874,Cash,3000
2262,22-Dec-18,KOL12018,Necklace,KOL1906820,Cash,1500
2263,14-Dec-18,KOL12018,Necklace,KOL1946843,Cash,400
2264,23-Dec-18,KOL12018,Necklace,KOL1971886,Credit Card,4200
2265,23-Dec-18,KOL12018,Necklace,KOL1952131,Cash,4350
2266,18-Dec-18,KOL12018,Necklace,KOL1992687,Cash,3880
2267,25-Dec-18,KOL12018,Necklace,KOL1914687,Cash,1050
2268,25-Dec-18,KOL12018,Necklace,KOL1906616,Cheque,5450
2269,25-Dec-18,KOL12018,Necklace,KOL1956870,Cash,1600
2270,25-Dec-18,KOL12018,Necklace,KOL1935303,Cash,1500
2271,22-Dec-18,KOL12018,Necklace,KOL1938032,Cash,3500
2272,18-Dec-18,KOL12018,Necklace,KOL1923758,Cash,5000
2273,15-Dec-18,KOL12018,Necklace,KOL1902764,Cash,10350
2274,15-Dec-18,KOL12018,Necklace,KOL1976546,Cash,4000
2275,15-Dec-18,KOL12018,Necklace,KOL1906528,Cash,2000
2276,22-Dec-18,KOL12018,Necklace,KOL1947622,Cash,2000
2277,21-Dec-18,KOL12018,Necklace,KOL1934860,Cash,3400
2278,21-Dec-18,KOL12018,Necklace,KOL1980312,Cash,3500
2279,25-Dec-18,KOL12018,Necklace,KOL1933577,Cash,1800
2280,20-Dec-18,KOL12018,Necklace,KOL1987008,Cash,800
2281,20-Dec-18,KOL12018,Necklace,KOL1928043,Cash,2000
2282,20-Dec-18,KOL12018,Necklace,KOL1903056,Cash,2000
2283,20-Dec-18,KOL12018,Necklace,KOL1905168,Cash,1700
2284,20-Dec-18,KOL12018,Necklace,KOL1960420,Credit Card,3000
2285,20-Dec-18,KOL12018,Necklace,KOL1946716,Net Banking,1200
2286,23-Dec-18,KOL12018,Necklace,KOL1946716,Net Banking,2800
2287,18-Dec-18,KOL12018,Necklace,KOL1936806,Cash,1600
2288,21-Dec-18,KOL12018,Necklace,KOL1941256,Cash,5200
2289,22-Dec-18,KOL12018,Night Wears,KOL1963941,Cash,500
2290,18-Dec-18,KOL12018,Night Wears,KOL1915312,Cash,800
2291,14-Dec-18,KOL12018,Night Wears,KOL1941221,Cash,4000
2292,15-Dec-18,KOL12018,onyx marble,KOL1986723,Cash,5000
2293,22-Dec-18,KOL12018,onyx marble,KOL1975884,Cash,5500
2294,18-Dec-18,KOL12018,onyx marble,KOL1945406,Cash,2500
2295,15-Dec-18,KOL12018,onyx marble,KOL1987704,Cash,5000
2296,25-Dec-18,KOL12018,onyx marble,KOL1966347,Cash,3800
2297,23-Dec-18,KOL12018,Painting,KOL1947213,Cash,17000
2298,22-Dec-18,KOL12018,Painting,KOL1926157,Cash,14000
2299,18-Dec-18,KOL12018,Painting,KOL1980126,Cash,8000
2300,18-Dec-18,KOL12018,Painting,KOL1932637,Cash,2200
2301,18-Dec-18,KOL12018,Painting,KOL1961126,Cash,3900
2302,18-Dec-18,KOL12018,Painting,KOL1985234,Cash,5200
2303,15-Dec-18,KOL12018,Painting,KOL1976126,Cash,13000
2304,19-Dec-18,KOL12018,Painting,KOL1924718,Cash,1400
2305,19-Dec-18,KOL12018,Painting,KOL1950265,Cash,6000
2306,22-Dec-18,KOL12018,Painting,KOL1953783,Credit Card,4500
2307,24-Dec-18,KOL12018,Painting,KOL1974811,Cash,2600
2308,20-Dec-18,KOL12018,Painting,KOL1974811,Cash,2400
2309,20-Dec-18,KOL12018,Painting,KOL1970600,Cash,25800
2310,15-Dec-18,KOL12018,Pants,KOL1920504,Cash,550
2311,15-Dec-18,KOL12018,Pants,KOL1932637,Cash,1200
2312,23-Dec-18,KOL12018,Pants,KOL1962211,Cash,2500
2313,15-Dec-18,KOL12018,Pants,KOL1926081,Cash,1300
2314,24-Dec-18,KOL12018,Pants,KOL1914204,Cash,600
2315,19-Dec-18,KOL12018,Pants,KOL1944676,Cash,1850
2316,22-Dec-18,KOL12018,Pants,KOL1942220,Cash,600
2317,17-Dec-18,KOL12018,Pants,KOL1925783,Cash,3000
2318,17-Dec-18,KOL12018,Pants,KOL1955001,Cash,1500
2319,16-Dec-18,KOL12018,Pants,KOL1917435,Cash,5000
2320,22-Dec-18,KOL12018,Pants,KOL1973351,Credit Card,2700
2321,24-Dec-18,KOL12018,Pants,KOL1980237,Cash,700
2322,14-Dec-18,KOL12018,Pants,KOL1965415,Cash,4850
2323,22-Dec-18,KOL12018,Pants,KOL1925783,Cash,1200
2324,21-Dec-18,KOL12018,Pants,KOL1982625,Cash,3600
2325,15-Dec-18,KOL12018,Pants,KOL1944676,Cash,1400
2326,22-Dec-18,KOL12018,Pants,KOL1905753,Cash,3000
2327,15-Dec-18,KOL12018,Pants,KOL1930471,Cash,3500
2328,15-Dec-18,KOL12018,Pants,KOL1907804,Cash,2700
2329,14-Dec-18,KOL12018,Pants,KOL1974544,Cash,2000
2330,14-Dec-18,KOL12018,Pants,KOL1930471,Cash,7900
2331,14-Dec-18,KOL12018,Pants,KOL1955072,Cash,3900
2332,22-Dec-18,KOL12018,Pants,KOL1905753,Credit Card,1400
2333,22-Dec-18,KOL12018,Pants,KOL1978245,Cash,900
2334,24-Dec-18,KOL12018,"Pants,Kurta,Belt,Wallet,Salwar,Bag",KOL1984310,Cash,2500
2335,23-Dec-18,KOL12018,"Pants,Salwar",KOL1978627,Cash,1500
2336,24-Dec-18,KOL12018,"Pants,Saree",KOL1974580,Cash,2400
2337,21-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1975436,Cash,5000
2338,17-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1954146,Cash,5700
2339,21-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1976577,Cash,3000
2340,23-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1952428,Cash,2400
2341,23-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1987646,Cash,2000
2342,15-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1937172,Cash,5000
2343,17-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1963347,Credit Card,2300
2344,24-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1921562,Cash,2400
2345,24-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1955932,Cash,2400
2346,24-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1926081,Cash,950
2347,24-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1992687,Cash,2000
2348,21-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1915237,Cash,1200
2349,21-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1952528,Credit Card,2200
2350,23-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1975041,Credit Card,1200
2351,23-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1962851,Cash,4000
2352,23-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1947654,Cash,1200
2353,23-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1931302,Cash,5000
2354,24-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1931302,Cash,5100
2355,23-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1921705,Cash,1500
2356,23-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1947500,Cash,3000
2357,21-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1972565,Cash,5600
2358,19-Dec-18,KOL12018,"Pants,Saree,Shirts",KOL1983123,Credit Card,4800
2359,16-Dec-18,KOL12018,Papad,KOL1950265,Cash,1800
2360,22-Dec-18,KOL12018,Papad,KOL1926345,Cash,500
2361,22-Dec-18,KOL12018,Papad,KOL1915027,Cash,1800
2362,25-Dec-18,KOL12018,Papad,KOL1947622,Cash,680
2363,13-Dec-18,KOL12018,Papad,KOL1923082,Cash,750
2364,25-Dec-18,KOL12018,Papad,KOL1980638,Cash,500
2365,25-Dec-18,KOL12018,Papad,KOL1976418,Cash,400
2366,25-Dec-18,KOL12018,phenyl,KOL1941221,Cash,6500
2367,25-Dec-18,KOL12018,Photo frame,KOL1977665,Cash,3000
2368,25-Dec-18,KOL12018,Photo frame,KOL1933540,Cash,1000
2369,25-Dec-18,KOL12018,Photo frame,KOL1901716,Cash,5800
2370,25-Dec-18,KOL12018,Photo frame,KOL1945312,Cash,3500
2371,15-Dec-18,KOL12018,Photo frame,KOL1954345,Cash,5000
2372,15-Dec-18,KOL12018,Photo frame,KOL1913673,Cash,5000
2373,15-Dec-18,KOL12018,Photo frame,KOL1976546,Cash,1300
2374,15-Dec-18,KOL12018,Photo frame,KOL1995435,Cash,6300
2375,15-Dec-18,KOL12018,Product Name dummy text,KOL1916453,Cash,1000
2376,15-Dec-18,KOL12018,Product Name dummy text,KOL1932012,Cash,8400
2377,15-Dec-18,KOL12018,Product Name dummy text,KOL1938770,Credit Card,2400
2378,20-Dec-18,KOL12018,Product Name dummy text,KOL1921402,Cash,2200
2379,21-Dec-18,KOL12018,Product Name dummy text,KOL1936246,Cash,2200
2380,13-Dec-18,KOL12018,Product Name dummy text,KOL1987714,Cash,11500
2381,13-Dec-18,KOL12018,Product Name dummy text,KOL1946568,Cash,5200
2382,23-Dec-18,KOL12018,Product Name dummy text,KOL1953814,Cash,4000
2383,22-Dec-18,KOL12018,Product Name dummy text,KOL1915027,Cash,3300
2384,19-Dec-18,KOL12018,Product Name dummy text,KOL1973644,Cash,5100
2385,19-Dec-18,KOL12018,Product Name dummy text,KOL1943716,Cash,600
2386,19-Dec-18,KOL12018,Product Name dummy text,KOL1987008,Cash,2000
2387,19-Dec-18,KOL12018,Product Name dummy text,KOL1958143,Cash,5900
2388,22-Dec-18,KOL12018,Product Name dummy text,KOL1901571,Cash,4800
2389,22-Dec-18,KOL12018,Product Name dummy text,KOL1928330,Cash,5600
2390,22-Dec-18,KOL12018,Product Name dummy text,KOL1931788,Cash,5700
2391,22-Dec-18,KOL12018,Product Name dummy text,KOL1958684,Credit Card,3700
2392,21-Dec-18,KOL12018,Product Name dummy text,KOL1102638,Credit Card,1000
2393,13-Dec-18,KOL12018,Product Name dummy text,KOL1901510,Cash,14250
2394,21-Dec-18,KOL12018,Product Name dummy text,KOL1983850,Cash,1800
2395,13-Dec-18,KOL12018,Product Name dummy text,KOL1948808,Cash,600
2396,24-Dec-18,KOL12018,Product Name dummy text,KOL1983850,Cash,1250
2397,22-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1914852,Credit Card,2000
2398,22-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1932012,Cash,6000
2399,14-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1972822,Cash,3500
2400,14-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1968114,Cash,5400
2401,13-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1935816,Cash,3300
2402,13-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1968211,Cash,800
2403,13-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1952622,Credit Card,1000
2404,25-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1962665,Cash,1200
2405,25-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1965863,Cash,4500
2406,18-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1976008,Cash,2400
2407,21-Dec-18,KOL12018,"Product Name dummy text,artificial candle & lights",KOL1986350,Cash,4500
2408,22-Dec-18,KOL12018,Remote Covers,KOL1984346,Cash,3500
2409,18-Dec-18,KOL12018,Remote Covers,KOL1986858,Credit Card,2300
2410,17-Dec-18,KOL12018,Remote Covers,KOL1951683,Credit Card,2000
2411,13-Dec-18,KOL12018,Remote Covers,KOL1927353,Cash,3500
2412,13-Dec-18,KOL12018,Remote Covers,KOL1977665,Cash,2400
2413,15-Dec-18,KOL12018,Remote Covers,KOL1977665,Cash,6000
2414,14-Dec-18,KOL12018,Remote Covers,KOL1961748,Cash,5500
2415,14-Dec-18,KOL12018,Remote Covers,KOL1963877,Cash,3100
2416,24-Dec-18,KOL12018,Remote Covers,KOL1956518,Cash,3000
2417,24-Dec-18,KOL12018,Remote Covers,KOL1928461,Cash,2700
2418,24-Dec-18,KOL12018,Remote Covers,KOL1945312,Credit Card,1500
2419,24-Dec-18,KOL12018,Remote Covers,KOL1973361,Credit Card,1800
2420,23-Dec-18,KOL12018,Remote Covers,KOL1972056,Credit Card,3200
2421,23-Dec-18,KOL12018,Remote Covers,KOL1963866,Cash,4800
2422,23-Dec-18,KOL12018,Remote Covers,KOL1914204,Cash,1500
2423,24-Dec-18,KOL12018,Remote Covers,KOL1920504,Cash,2400
2424,25-Dec-18,KOL12018,Remote Covers,KOL1933267,Credit Card,4000
2425,25-Dec-18,KOL12018,Remote Covers,KOL1977034,Cash,3500
2426,25-Dec-18,KOL12018,Remote Covers,KOL1983237,Cash,2000
2427,25-Dec-18,KOL12018,Remote Covers,KOL1971801,Cash,5800
2428,25-Dec-18,KOL12018,Remote Covers,KOL1911355,Cash,2500
2429,25-Dec-18,KOL12018,Remote Covers,KOL1946602,Cash,3300
2430,25-Dec-18,KOL12018,Remote Covers,KOL1986345,Cash,3500
2431,25-Dec-18,KOL12018,Remote Covers,KOL1972427,Cash,3000
2432,25-Dec-18,KOL12018,Remote Covers,KOL1972510,Cash,4000
2433,25-Dec-18,KOL12018,Remote Covers,KOL1964622,Cash,2000
2434,25-Dec-18,KOL12018,Remote Covers,KOL1986345,Cash,1750
2435,25-Dec-18,KOL12018,Remote Covers,KOL1964622,Cash,2000
2436,25-Dec-18,KOL12018,Remote Covers,KOL1952730,Cash,3180
2437,25-Dec-18,KOL12018,Remote Covers,KOL1987157,Cash,2000
2438,25-Dec-18,KOL12018,Remote Covers,KOL1931813,Cash,2100
2439,25-Dec-18,KOL12018,Remote Covers,KOL1972377,Cash,3000
2440,25-Dec-18,KOL12018,Remote Covers,KOL1907875,Cash,3200
2441,25-Dec-18,KOL12018,Remote Covers,KOL1915465,Cash,2900
2442,25-Dec-18,KOL12018,Remote Covers,KOL1932355,Cash,2200
2443,25-Dec-18,KOL12018,Remote Covers,KOL1900178,Cash,1200
2444,25-Dec-18,KOL12018,Remote Covers,KOL1968460,Cash,7400
2445,25-Dec-18,KOL12018,Remote Covers,KOL1988405,Cash,2850
2446,25-Dec-18,KOL12018,Remote Covers,KOL1904122,Credit Card,5500
2447,25-Dec-18,KOL12018,Remote Covers,KOL1976724,Cash,5350
2448,25-Dec-18,KOL12018,Remote Covers,KOL1917354,Cash,2400
2449,25-Dec-18,KOL12018,Remote Covers,KOL1988751,Cash,10000
2450,25-Dec-18,KOL12018,Remote Covers,KOL1961460,Cash,8500
2451,25-Dec-18,KOL12018,Remote Covers,KOL1926827,Cash,2300
2452,25-Dec-18,KOL12018,Remote Covers,KOL1956228,Cash,5000
2453,25-Dec-18,KOL12018,Remote Covers,KOL1986684,Cash,6000
2454,25-Dec-18,KOL12018,Remote Covers,KOL1924643,Cash,3000
2455,25-Dec-18,KOL12018,Remote Covers,KOL1914310,Cash,5000
2456,25-Dec-18,KOL12018,Remote Covers,KOL1968460,Cash,6300
2457,25-Dec-18,KOL12018,Remote Covers,KOL1944420,Cash,3470
2458,25-Dec-18,KOL12018,Remote Covers,KOL1944420,Cash,750
2459,25-Dec-18,KOL12018,Remote Covers,KOL1968003,Cash,1050
2460,25-Dec-18,KOL12018,Remote Covers,KOL1950167,Credit Card,7000
2461,25-Dec-18,KOL12018,Remote Covers,KOL1968586,Cash,3000
2462,25-Dec-18,KOL12018,Remote Covers,KOL1917474,Cash,5000
2463,25-Dec-18,KOL12018,Remote Covers,KOL1946043,Cash,8260
2464,25-Dec-18,KOL12018,Remote Covers,KOL1973008,Cash,7000
2465,25-Dec-18,KOL12018,Remote Covers,KOL1906283,Cash,5150
2466,25-Dec-18,KOL12018,Remote Covers,KOL1905753,Cash,1000
2467,25-Dec-18,KOL12018,Remote Covers,KOL1958224,Cash,2500
2468,25-Dec-18,KOL12018,Remote Covers,KOL1974186,Credit Card,5500
2469,25-Dec-18,KOL12018,Remote Covers,KOL1980305,Cash,3500
2470,25-Dec-18,KOL12018,Remote Covers,KOL1975145,Cash,5400
2471,25-Dec-18,KOL12018,Remote Covers,KOL1962735,Cash,4100
2472,25-Dec-18,KOL12018,Remote Covers,KOL1951118,Cash,3250
2473,25-Dec-18,KOL12018,Remote Covers,KOL1941467,Credit Card,5250
2474,25-Dec-18,KOL12018,Remote Covers,KOL1935207,Cash,5900
2475,25-Dec-18,KOL12018,Remote Covers,KOL1986350,Cash,1600
2476,25-Dec-18,KOL12018,Remote Covers,KOL1975062,Credit Card,2800
2477,25-Dec-18,KOL12018,Remote Covers,KOL1934255,Credit Card,5000
2478,25-Dec-18,KOL12018,Remote Covers,KOL1965863,Cash,1600
2479,25-Dec-18,KOL12018,Remote Covers,KOL1970371,Cash,2150
2480,25-Dec-18,KOL12018,Remote Covers,KOL1926845,Cash,3500
2481,25-Dec-18,KOL12018,Remote Covers,KOL1934255,Credit Card,5000
2482,25-Dec-18,KOL12018,Remote Covers,KOL1976008,Cash,3000
2483,25-Dec-18,KOL12018,Rings,KOL1914564,Cash,2400
2484,25-Dec-18,KOL12018,Rings,KOL1982531,Cash,3000
2485,25-Dec-18,KOL12018,Rings,KOL1982124,Cash,2100
2486,25-Dec-18,KOL12018,Rings,KOL1956032,Cash,600
2487,25-Dec-18,KOL12018,"Rings,Necklace",KOL1956168,Cash,6000
2488,25-Dec-18,KOL12018,"Rings,Necklace",KOL1941712,Cash,9200
2489,25-Dec-18,KOL12018,"Rings,Necklace",KOL1954053,Cash,8300
2490,25-Dec-18,KOL12018,"Rings,Necklace",KOL1957172,Cash,7400
2491,25-Dec-18,KOL12018,"Rings,Necklace",KOL1960420,Credit Card,3000
2492,25-Dec-18,KOL12018,"Rings,Necklace",KOL1944255,Credit Card,6000
2493,25-Dec-18,KOL12018,"Rings,Necklace",KOL1974735,Credit Card,750
2494,25-Dec-18,KOL12018,"Rings,Necklace",KOL1956742,Cash,5200
2495,25-Dec-18,KOL12018,Salwar,KOL1963877,Cash,2600
2496,25-Dec-18,KOL12018,Salwar,KOL1967672,Cash,5600
2497,25-Dec-18,KOL12018,Salwar,KOL1965241,Cash,4200
2498,25-Dec-18,KOL12018,Salwar,KOL1953218,Cash,3400
2499,25-Dec-18,KOL12018,Salwar,KOL1932158,Cash,3700
2500,25-Dec-18,KOL12018,Salwar,KOL1946843,Cash,2000
2501,25-Dec-18,KOL12018,Salwar,KOL1947727,Cash,3000
2502,25-Dec-18,KOL12018,Salwar,KOL1978245,Cash,3000
2503,25-Dec-18,KOL12018,Salwar,KOL1913114,Credit Card,7400
2504,25-Dec-18,KOL12018,Salwar,KOL1957356,Cash,5500
2505,25-Dec-18,KOL12018,Salwar,KOL1982043,Cash,600
2506,25-Dec-18,KOL12018,Salwar,KOL1983277,Cash,3400
2507,25-Dec-18,KOL12018,Salwar,KOL1973262,Cash,3000
2508,25-Dec-18,KOL12018,Salwar,KOL1940758,Cash,5500
2509,25-Dec-18,KOL12018,Salwar,KOL1923511,Cash,8000
2510,25-Dec-18,KOL12018,Salwar,KOL1912758,Cash,5000
2511,25-Dec-18,KOL12018,Salwar,KOL1953478,Credit Card,4100
2512,25-Dec-18,KOL12018,Salwar,KOL1984272,Cash,5000
2513,25-Dec-18,KOL12018,Salwar,KOL1978476,Credit Card,6100
2514,25-Dec-18,KOL12018,Sandals,KOL1910712,Cash,17000
2515,25-Dec-18,KOL12018,Sandals,KOL1968415,Cash,1000
2516,25-Dec-18,KOL12018,Sandals,KOL1982043,Cash,500
2517,25-Dec-18,KOL12018,Sandals,KOL1912362,Cash,1300
2518,25-Dec-18,KOL12018,Sandals,KOL1966508,Cash,1900
2519,25-Dec-18,KOL12018,"Sandals,Shoes",KOL1974580,Credit Card,3700
2520,25-Dec-18,KOL12018,Saree,KOL1961134,Cash,8400
2521,25-Dec-18,KOL12018,Saree,KOL1966170,Cash,3400
2522,25-Dec-18,KOL12018,Saree,KOL1977687,Cash,2200
2523,25-Dec-18,KOL12018,Saree,KOL1954566,Cash,6500
2524,25-Dec-18,KOL12018,Saree,KOL1957583,Cash,12500
2525,25-Dec-18,KOL12018,Saree,KOL1956432,Cash,6300
2526,25-Dec-18,KOL12018,Saree,KOL1956535,Cash,5000
2527,25-Dec-18,KOL12018,Saree,KOL1984346,Cash,4500
2528,25-Dec-18,KOL12018,Saree,KOL1955281,Credit Card,5400
2529,25-Dec-18,KOL12018,Saree,KOL1986558,Cash,7798
2530,25-Dec-18,KOL12018,Saree,KOL1964623,Credit Card,4500
2531,25-Dec-18,KOL12018,Saree,KOL1925415,Cash,3000
2532,25-Dec-18,KOL12018,Saree,KOL1932648,Cash,6000
2533,25-Dec-18,KOL12018,Saree,KOL1972822,Cash,700
2534,25-Dec-18,KOL12018,Saree,KOL1975184,Cash,450
2535,25-Dec-18,KOL12018,Saree,KOL1956717,Cash,600
2536,25-Dec-18,KOL12018,Saree,KOL1935775,Cash,2700
2537,25-Dec-18,KOL12018,Saree,KOL1924545,Cash,6500
2538,25-Dec-18,KOL12018,Saree,KOL1984346,Cash,2200
2539,25-Dec-18,KOL12018,Saree,KOL1932648,Cash,5979
2540,25-Dec-18,KOL12018,Saree,KOL1973184,Credit Card,4400
2541,25-Dec-18,KOL12018,Saree,KOL1918217,Cash,2100
2542,25-Dec-18,KOL12018,Saree,KOL1907565,Cash,4660
2543,25-Dec-18,KOL12018,Saree,KOL1979711,Credit Card,2400
2544,25-Dec-18,KOL12018,Saree,KOL1987840,Cash,3200
2545,25-Dec-18,KOL12018,Saree,KOL1961126,Cash,5950
2546,25-Dec-18,KOL12018,Saree,KOL1935532,Credit Card,3700
2547,25-Dec-18,KOL12018,Saree,KOL1924863,Cash,5000
2548,25-Dec-18,KOL12018,Saree,KOL1954833,Credit Card,3600
2549,25-Dec-18,KOL12018,Saree,KOL1981265,Credit Card,33100
2550,25-Dec-18,KOL12018,Saree,KOL1963866,Cash,2400
2551,25-Dec-18,KOL12018,Saree,KOL1921066,Cash,5000
2552,25-Dec-18,KOL12018,Saree,KOL1946108,Cash,3700
2553,25-Dec-18,KOL12018,Saree,KOL1923174,Cash,3100
2554,25-Dec-18,KOL12018,Saree,KOL1916658,Credit Card,600
2555,25-Dec-18,KOL12018,Saree,KOL1976064,Cash,6300
2556,25-Dec-18,KOL12018,Saree,KOL1979711,Credit Card,2400
2557,25-Dec-18,KOL12018,Saree,KOL1931813,Cash,2000
2558,25-Dec-18,KOL12018,Saree,KOL1931276,Cash,5400
2559,25-Dec-18,KOL12018,Saree,KOL1988443,Cash,1200
2560,25-Dec-18,KOL12018,Saree,KOL1972377,Cash,2000
2561,25-Dec-18,KOL12018,Saree,KOL1946108,Cash,3600
2562,25-Dec-18,KOL12018,Saree,KOL1936187,Credit Card,6400
2563,25-Dec-18,KOL12018,Saree,KOL1983571,Credit Card,2500
2564,25-Dec-18,KOL12018,Saree,KOL1942744,Cash,4000
2565,25-Dec-18,KOL12018,Saree,KOL1988443,Credit Card,3241
2566,25-Dec-18,KOL12018,Saree,KOL1980658,Cash,7500
2567,25-Dec-18,KOL12018,Saree,KOL1983584,Cash,5100
2568,25-Dec-18,KOL12018,Saree,KOL1946108,Cash,3000
2569,25-Dec-18,KOL12018,Saree,KOL1907330,Credit Card,2000
2570,25-Dec-18,KOL12018,Saree,KOL1953408,Credit Card,5200
2571,25-Dec-18,KOL12018,Saree,KOL1923477,Cash,4100
2572,25-Dec-18,KOL12018,Saree,KOL1962054,Cash,1400
2573,25-Dec-18,KOL12018,Saree,KOL1974515,Cash,6000
2574,25-Dec-18,KOL12018,Saree,KOL1973351,Credit Card,2400
2575,25-Dec-18,KOL12018,Saree,KOL1945523,Cash,3000
2576,25-Dec-18,KOL12018,Saree,KOL1935303,Cash,1500
2577,25-Dec-18,KOL12018,Saree,KOL1912315,Cash,2400
2578,25-Dec-18,KOL12018,Saree,KOL1927200,Credit Card,8025
2579,25-Dec-18,KOL12018,Saree,KOL1922603,Cash,2624
2580,25-Dec-18,KOL12018,Saree,KOL1901775,Cash,5800
2581,25-Dec-18,KOL12018,Saree,KOL1972740,Cash,3400
2582,25-Dec-18,KOL12018,Saree,KOL1905827,Credit Card,1800
2583,25-Dec-18,KOL12018,Saree,KOL1927200,Credit Card,1500
2584,25-Dec-18,KOL12018,Saree,KOL1981721,Cash,3300
2585,25-Dec-18,KOL12018,Saree,KOL1984627,Cash,7437
2586,25-Dec-18,KOL12018,Saree,KOL1975041,Cash,2213
2587,25-Dec-18,KOL12018,Saree,KOL1984627,Cash,5000
2588,25-Dec-18,KOL12018,Saree,KOL1980237,Cash,850
2589,25-Dec-18,KOL12018,Saree,KOL1904865,Cash,1200
2590,25-Dec-18,KOL12018,Saree,KOL1932355,Cash,1500
2591,25-Dec-18,KOL12018,Saree,KOL1903710,Cash,1900
2592,25-Dec-18,KOL12018,Saree,KOL1980237,Cash,2000
2593,25-Dec-18,KOL12018,Saree,KOL1968600,Cash,2300
2594,25-Dec-18,KOL12018,Saree,KOL1986887,Cash,2300
2595,25-Dec-18,KOL12018,Saree,KOL1966773,Cash,2245
2596,25-Dec-18,KOL12018,Saree,KOL1901465,Cash,5900
2597,25-Dec-18,KOL12018,Saree,KOL1937526,Cash,1200
2598,25-Dec-18,KOL12018,Saree,KOL1964658,Cash,5000
2599,25-Dec-18,KOL12018,Saree,KOL1988405,Cash,2500
2600,25-Dec-18,KOL12018,Saree,KOL1934860,Cash,3900
2601,25-Dec-18,KOL12018,Saree,KOL1946088,Credit Card,2881
2602,25-Dec-18,KOL12018,Saree,KOL1946088,Credit Card,2500
2603,25-Dec-18,KOL12018,Saree,KOL1960442,Cash,7500
2604,25-Dec-18,KOL12018,Saree,KOL1901667,Cash,2700
2605,25-Dec-18,KOL12018,Saree,KOL1917354,Cash,800
2606,25-Dec-18,KOL12018,Saree,KOL1934150,Cash,3000
2607,25-Dec-18,KOL12018,Saree,KOL1902001,Cash,2750
2608,25-Dec-18,KOL12018,Saree,KOL1924838,Credit Card,4381
2609,25-Dec-18,KOL12018,Saree,KOL1927200,Cash,3500
2610,25-Dec-18,KOL12018,Saree,KOL1903246,Cash,5300
2611,25-Dec-18,KOL12018,Saree,KOL1961124,Cash,6600
2612,25-Dec-18,KOL12018,Saree,KOL1921763,Cash,4705
2613,25-Dec-18,KOL12018,Saree,KOL1950770,Credit Card,3752
2614,25-Dec-18,KOL12018,Saree,KOL1966574,Credit Card,1200
2615,25-Dec-18,KOL12018,Saree,KOL1907804,Credit Card,2000
2616,25-Dec-18,KOL12018,Saree,VIS1927164,Net Banking,2700
2617,25-Dec-18,KOL12018,Saree,KOL1983123,Credit Card,1150
2618,25-Dec-18,KOL12018,Saree,KOL1937271,Credit Card,11500
2619,25-Dec-18,KOL12018,Saree,KOL1953301,Cash,7000
2620,25-Dec-18,KOL12018,Saree,KOL1983171,Cash,5000
2621,25-Dec-18,KOL12018,Saree,KOL1953301,Cash,4000
2622,25-Dec-18,KOL12018,Saree,KOL1956737,Cash,9000
2623,25-Dec-18,KOL12018,Saree,KOL1913067,Cash,3500
2624,25-Dec-18,KOL12018,Saree,KOL1995136,Cash,3000
2625,25-Dec-18,KOL12018,Saree,KOL1914036,Cash,1592
2626,25-Dec-18,KOL12018,Saree,KOL1962665,Cash,2200
